run_id,source_group,experiment_name,dataset,model_family,variant_type,backend,precision,batch_size,mode,params,train_resolution,input_resolution,mean_ms,median_ms,p95_ms,p99_ms,min_ms,max_ms,cuda_peak_allocated_mb,input_bank,source,sample_index,notes,bank_meta_dataset,bank_meta_resolution,bank_meta_num_samples,synthetic_frontier,synthetic_from,soft_infeasible_200ms,soft_infeasible_500ms,soft_infeasible_1000ms,json_path,tegrastats_path,sample_count,ram_mb_mean,ram_mb_peak,swap_mb_peak,board_power_w_mean,board_power_w_peak,gpu_util_pct_mean,gpu_util_pct_peak,temp_gpu_c_mean,temp_gpu_c_peak,tegrastats_path_tegrastats,success,oom_flag
jetson_fno:darcy_fno_base_nocoords_seed2_torchscript_fp32,jetson_fno,darcy_fno_base_nocoords_seed2_torchscript_fp32,darcy,FNO,ablation,torchscript,fp32,1,torchscript,,141x141,141x141,7.614447269588709,7.424695882946253,8.429857902228832,11.50162098929286,7.4005830101668835,12.205767910927534,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_nocoords_seed2.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_nocoords_seed2_torchscript_fp32.json,results/jetson_fno/darcy_fno_base_nocoords_seed2_torchscript_fp32_tegrastats.log,48.0,2454.1666666666665,2608.0,1942.0,11.821729166666666,20.264,18.895833333333332,99.0,53.308208333333305,55.625,results/jetson_fno/darcy_fno_base_nocoords_seed2_torchscript_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_pad0_seed1_eager_fp32,jetson_fno,darcy_fno_base_pad0_seed1_eager_fp32,darcy,FNO,ablation,eager,fp32,1,eager,,141x141,141x141,10.829322133213282,10.601135203614831,11.338193900883198,16.072401776909828,10.561405215412378,18.253260292112827,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/checkpoints/darcy_fno_base_pad0_seed1_best.pt,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_pad0_seed1_eager_fp32.json,results/jetson_fno/darcy_fno_base_pad0_seed1_eager_fp32_tegrastats.log,48.0,2488.2291666666665,2686.0,1942.0,12.766437500000002,20.999,26.520833333333332,99.0,53.68777083333331,56.125,results/jetson_fno/darcy_fno_base_pad0_seed1_eager_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_pad0_seed1_torchscript_fp32,jetson_fno,darcy_fno_base_pad0_seed1_torchscript_fp32,darcy,FNO,ablation,torchscript,fp32,1,torchscript,,141x141,141x141,10.4761754674837,10.130370268598199,11.664380319416523,15.995984897017479,10.072847828269005,16.87962468713522,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_pad0_seed1.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_pad0_seed1_torchscript_fp32.json,results/jetson_fno/darcy_fno_base_pad0_seed1_torchscript_fp32_tegrastats.log,52.0,2465.1346153846152,2618.0,1941.0,12.464499999999996,21.04,25.134615384615383,99.0,53.77190384615382,56.0,results/jetson_fno/darcy_fno_base_pad0_seed1_torchscript_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_pad15_seed0_eager_fp32,jetson_fno,darcy_fno_base_pad15_seed0_eager_fp32,darcy,FNO,ablation,eager,fp32,1,eager,,141x141,141x141,8.565548020415008,8.362178923562169,9.325981140136719,12.618901673704386,8.326369803398848,15.216412954032421,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/checkpoints/darcy_fno_base_pad15_seed0_best.pt,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_pad15_seed0_eager_fp32.json,results/jetson_fno/darcy_fno_base_pad15_seed0_eager_fp32_tegrastats.log,48.0,2475.8541666666665,2688.0,1941.0,12.064874999999995,20.264,21.5,99.0,53.78479166666664,55.781,results/jetson_fno/darcy_fno_base_pad15_seed0_eager_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_pad15_seed0_torchscript_fp32,jetson_fno,darcy_fno_base_pad15_seed0_torchscript_fp32,darcy,FNO,ablation,torchscript,fp32,1,torchscript,,141x141,141x141,7.970276353880763,7.77224381454289,9.001556783914566,11.777759995311499,7.746770977973938,12.82732468098402,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_pad15_seed0.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_pad15_seed0_torchscript_fp32.json,results/jetson_fno/darcy_fno_base_pad15_seed0_torchscript_fp32_tegrastats.log,48.0,2468.5208333333335,2626.0,1941.0,11.874541666666664,20.102,20.5625,99.0,53.84718749999998,55.968,results/jetson_fno/darcy_fno_base_pad15_seed0_torchscript_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_r141_seed0_eager_fp32,jetson_fno,darcy_fno_base_r141_seed0_eager_fp32,darcy,FNO,resolution,eager,fp32,1,eager,,141x141,141x141,8.300800491124392,8.063691901043057,9.83799621462822,11.8972840718925,8.010202087461948,12.939488980919123,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/checkpoints/darcy_fno_base_r141_seed0_best.pt,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r141_seed0_eager_fp32.json,results/jetson_fno/darcy_fno_base_r141_seed0_eager_fp32_tegrastats.log,45.0,2468.7555555555555,2683.0,1941.0,12.095111111111107,20.192,20.68888888888889,99.0,53.955155555555535,55.968,results/jetson_fno/darcy_fno_base_r141_seed0_eager_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_r141_seed0_torchscript_fp32,jetson_fno,darcy_fno_base_r141_seed0_torchscript_fp32,darcy,FNO,resolution,torchscript,fp32,1,torchscript,,141x141,141x141,7.7145782532170415,7.515821373090148,8.697581011801958,11.742305010557175,7.491724565625191,13.809402007609606,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_r141_seed0.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r141_seed0_torchscript_fp32.json,results/jetson_fno/darcy_fno_base_r141_seed0_torchscript_fp32_tegrastats.log,48.0,2466.75,2622.0,1941.0,11.783375,20.021,20.083333333333332,99.0,54.08229166666664,56.218,results/jetson_fno/darcy_fno_base_r141_seed0_torchscript_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_r211_seed1_eager_fp32,jetson_fno,darcy_fno_base_r211_seed1_eager_fp32,darcy,FNO,resolution,eager,fp32,1,eager,,211x211,211x211,16.674556266516447,16.41187397763133,17.53097726032138,23.311486933380365,15.878227073699236,23.596839047968388,,artifacts/benchmark_inputs/darcy_r211_bank.pt,artifacts/checkpoints/darcy_fno_base_r211_seed1_best.pt,0,,darcy,211x211,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r211_seed1_eager_fp32.json,results/jetson_fno/darcy_fno_base_r211_seed1_eager_fp32_tegrastats.log,57.0,2532.9824561403507,2719.0,1940.0,13.691754385964915,21.282,35.64912280701754,99.0,54.73921052631576,56.843,results/jetson_fno/darcy_fno_base_r211_seed1_eager_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_r211_seed1_torchscript_fp32,jetson_fno,darcy_fno_base_r211_seed1_torchscript_fp32,darcy,FNO,resolution,torchscript,fp32,1,torchscript,,211x211,211x211,15.4623620538041,15.318228863179684,16.541351098567247,19.071948248893023,14.997596386820078,23.25724670663476,,artifacts/benchmark_inputs/darcy_r211_bank.pt,artifacts/torchscript/darcy_fno_base_r211_seed1.ts,0,,darcy,211x211,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r211_seed1_torchscript_fp32.json,results/jetson_fno/darcy_fno_base_r211_seed1_torchscript_fp32_tegrastats.log,58.0,2517.155172413793,2652.0,1940.0,13.437793103448273,21.49,33.06896551724138,99.0,54.89887931034479,57.437,results/jetson_fno/darcy_fno_base_r211_seed1_torchscript_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_r281_seed1_eager_fp32,jetson_fno,darcy_fno_base_r281_seed1_eager_fp32,darcy,FNO,resolution,eager,fp32,1,eager,,281x281,281x281,35.04297106061131,34.53442361205816,38.57882274314761,43.474284932017326,33.78998627886176,46.035443898290396,,artifacts/benchmark_inputs/darcy_r281_bank.pt,artifacts/checkpoints/darcy_fno_base_r281_seed1_best.pt,0,,darcy,281x281,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r281_seed1_eager_fp32.json,results/jetson_fno/darcy_fno_base_r281_seed1_eager_fp32_tegrastats.log,80.0,2651.85,2820.0,1940.0,16.048149999999996,21.732,53.275,99.0,55.98594999999996,58.343,results/jetson_fno/darcy_fno_base_r281_seed1_eager_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_r281_seed1_torchscript_fp32,jetson_fno,darcy_fno_base_r281_seed1_torchscript_fp32,darcy,FNO,resolution,torchscript,fp32,1,torchscript,,281x281,281x281,33.6131129367277,33.19221246056259,36.80399293079972,41.649534832686186,32.013299874961376,42.02250437811017,,artifacts/benchmark_inputs/darcy_r281_bank.pt,artifacts/torchscript/darcy_fno_base_r281_seed1.ts,0,,darcy,281x281,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r281_seed1_torchscript_fp32.json,results/jetson_fno/darcy_fno_base_r281_seed1_torchscript_fp32_tegrastats.log,80.0,2663.8,2761.0,1940.0,15.836125000000004,21.853,50.8625,99.0,56.58162499999995,58.843,results/jetson_fno/darcy_fno_base_r281_seed1_torchscript_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_r421_seed1_eager_fp32,jetson_fno,darcy_fno_base_r421_seed1_eager_fp32,darcy,FNO,resolution,eager,fp32,1,eager,,421x421,421x421,78.67981235845946,78.61402141861618,79.52222705353051,79.91942297667265,78.11239000875503,79.95523407589644,,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/checkpoints/darcy_fno_base_r421_seed1_best.pt,0,,darcy,421x421,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r421_seed1_eager_fp32.json,results/jetson_fno/darcy_fno_base_r421_seed1_eager_fp32_tegrastats.log,137.0,3237.8467153284673,3388.0,1419.0,17.14940145985402,21.859,70.55474452554745,99.0,57.83356934306564,61.0,results/jetson_fno/darcy_fno_base_r421_seed1_eager_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_r421_seed1_torchscript_fp32,jetson_fno,darcy_fno_base_r421_seed1_torchscript_fp32,darcy,FNO,resolution,torchscript,fp32,1,torchscript,,421x421,421x421,75.70075911469758,75.58538601733744,76.27771096304059,76.9485819619149,75.14916302170604,78.23393307626247,,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/torchscript/darcy_fno_base_r421_seed1.ts,0,,darcy,421x421,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r421_seed1_torchscript_fp32.json,results/jetson_fno/darcy_fno_base_r421_seed1_torchscript_fp32_tegrastats.log,137.0,3315.3284671532847,3393.0,1418.0,16.84148175182482,21.824,68.83941605839416,99.0,60.2713138686131,63.375,results/jetson_fno/darcy_fno_base_r421_seed1_torchscript_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_r85_seed2_eager_fp32,jetson_fno,darcy_fno_base_r85_seed2_eager_fp32,darcy,FNO,resolution,eager,fp32,1,eager,,85x85,85x85,6.7119838343933225,6.522180512547493,7.302953861653805,9.850353002548218,6.399152800440788,10.063223075121641,,artifacts/benchmark_inputs/darcy_r85_bank.pt,artifacts/checkpoints/darcy_fno_base_r85_seed2_best.pt,0,,darcy,85x85,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r85_seed2_eager_fp32.json,results/jetson_fno/darcy_fno_base_r85_seed2_eager_fp32_tegrastats.log,43.0,2593.5116279069766,2810.0,1940.0,11.169348837209302,16.784,16.41860465116279,80.0,55.730674418604636,57.031,results/jetson_fno/darcy_fno_base_r85_seed2_eager_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_r85_seed2_torchscript_fp32,jetson_fno,darcy_fno_base_r85_seed2_torchscript_fp32,darcy,FNO,resolution,torchscript,fp32,1,torchscript,,85x85,85x85,5.331521583721042,5.3300196304917336,5.353300832211971,5.370644852519035,5.306771025061607,5.4251099936664104,,artifacts/benchmark_inputs/darcy_r85_bank.pt,artifacts/torchscript/darcy_fno_base_r85_seed2.ts,0,,darcy,85x85,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_r85_seed2_torchscript_fp32.json,results/jetson_fno/darcy_fno_base_r85_seed2_torchscript_fp32_tegrastats.log,45.0,2574.488888888889,2748.0,1939.0,11.009133333333333,17.488,13.755555555555556,98.0,55.502999999999986,57.406,results/jetson_fno/darcy_fno_base_r85_seed2_torchscript_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_seed0_eager_fp32,jetson_fno,darcy_fno_base_seed0_eager_fp32,darcy,FNO,scale,eager,fp32,1,eager,,141x141,141x141,8.254389152862132,8.03603557869792,9.342198260128498,9.936678223311901,7.993362843990326,10.85468614473939,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/checkpoints/darcy_fno_base_seed0_best.pt,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_seed0_eager_fp32.json,results/jetson_fno/darcy_fno_base_seed0_eager_fp32_tegrastats.log,46.0,2306.413043478261,2568.0,1992.0,11.925804347826094,20.143,21.17391304347826,99.0,51.849456521739114,53.718,results/jetson_fno/darcy_fno_base_seed0_eager_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_base_seed0_torchscript_fp32,jetson_fno,darcy_fno_base_seed0_torchscript_fp32,darcy,FNO,scale,torchscript,fp32,1,torchscript,,141x141,141x141,8.904572753235698,7.656202418729663,11.886649765074253,14.046515338122845,7.48010165989399,14.516896102577448,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_base_seed0.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_base_seed0_torchscript_fp32.json,results/jetson_fno/darcy_fno_base_seed0_torchscript_fp32_tegrastats.log,50.0,2338.8,2509.0,1986.0,11.8924,19.243,25.18,99.0,52.120219999999975,54.093,results/jetson_fno/darcy_fno_base_seed0_torchscript_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_large_seed0_eager_fp32,jetson_fno,darcy_fno_large_seed0_eager_fp32,darcy,FNO,scale,eager,fp32,1,eager,,141x141,141x141,29.074183008633554,28.485415503382683,32.0917721837759,36.388276144862175,28.26350601390004,41.58710828050971,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/checkpoints/darcy_fno_large_seed0_best.pt,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_large_seed0_eager_fp32.json,results/jetson_fno/darcy_fno_large_seed0_eager_fp32_tegrastats.log,89.0,3118.955056179775,3685.0,1940.0,14.41193258426966,21.45,39.89887640449438,99.0,56.218730337078604,58.406,results/jetson_fno/darcy_fno_large_seed0_eager_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_large_seed0_torchscript_fp32,jetson_fno,darcy_fno_large_seed0_torchscript_fp32,darcy,FNO,scale,torchscript,fp32,1,torchscript,,141x141,141x141,28.187304330058396,27.65400242060423,29.496407136321068,39.03206391260028,27.519134804606438,40.25782598182559,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_large_seed0_torchscript_fp32.json,results/jetson_fno/darcy_fno_large_seed0_torchscript_fp32_tegrastats.log,79.0,2610.493670886076,3133.0,1940.0,14.780227848101266,21.49,42.9873417721519,99.0,56.79393670886072,59.0,results/jetson_fno/darcy_fno_large_seed0_torchscript_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_small_seed4_eager_fp32,jetson_fno,darcy_fno_small_seed4_eager_fp32,darcy,FNO,scale,eager,fp32,1,eager,,141x141,141x141,7.449897895567119,7.364301476627588,7.422030903398991,8.607408963143826,7.302539888769388,14.654808677732944,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/checkpoints/darcy_fno_small_seed4_best.pt,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_small_seed4_eager_fp32.json,results/jetson_fno/darcy_fno_small_seed4_eager_fp32_tegrastats.log,44.0,2477.6363636363635,2646.0,1940.0,11.527295454545454,18.189,19.795454545454547,98.0,56.25529545454544,57.937,results/jetson_fno/darcy_fno_small_seed4_eager_fp32_tegrastats.log,True,False
jetson_fno:darcy_fno_small_seed4_torchscript_fp32,jetson_fno,darcy_fno_small_seed4_torchscript_fp32,darcy,FNO,scale,torchscript,fp32,1,torchscript,,141x141,141x141,6.933295712806284,6.8001586478203535,6.999619770795107,10.532070882618427,6.749853026121855,14.053001068532467,,artifacts/benchmark_inputs/darcy_r141_bank.pt,artifacts/torchscript/darcy_fno_small_seed4.ts,0,,darcy,141x141,8,False,,False,False,False,results/jetson_fno/darcy_fno_small_seed4_torchscript_fp32.json,results/jetson_fno/darcy_fno_small_seed4_torchscript_fp32_tegrastats.log,48.0,2488.1458333333335,2646.0,1940.0,11.308375000000003,18.27,19.9375,98.0,56.06137499999998,57.843,results/jetson_fno/darcy_fno_small_seed4_torchscript_fp32_tegrastats.log,True,False
jetson_fno:smoke_burgers_base_eager_fp32,jetson_fno,smoke_burgers_base_eager_fp32,burgers,unknown,scale,eager,fp32,1,eager,,2048,2048,5.031693773344159,4.931869683787227,5.261240992695093,5.261240992695093,4.793576896190643,5.3359949961304665,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/checkpoints/burgers_fno_base_seed3_best.pt,0,,burgers,2048,8,False,,False,False,False,results/jetson_fno/smoke_burgers_base_eager_fp32.json,,,,,,,,,,,,,True,False
jetson_fno:smoke_burgers_base_ts_fp32,jetson_fno,smoke_burgers_base_ts_fp32,burgers,unknown,scale,torchscript,fp32,1,torchscript,,2048,2048,3.4658178221434355,3.4046322107315063,3.6359988152980804,3.6359988152980804,3.3223573118448257,3.6483840085566044,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,artifacts/torchscript/burgers_fno_base_seed3.ts,0,,burgers,2048,8,False,,False,False,False,results/jetson_fno/smoke_burgers_base_ts_fp32.json,,,,,,,,,,,,,True,False
jetson_fno_frontier:burgers_base_r4096_on_8192_eager_fp32,jetson_fno_frontier,burgers_base_r4096_on_8192_eager_fp32,burgers,unknown,frontier,eager,fp32,1,eager,,4096,8192,4.820147040300071,4.815591033548117,4.886200651526451,4.914714954793453,4.748533014208078,4.977948032319546,,artifacts/benchmark_inputs/burgers_r8192_bank.pt,artifacts/checkpoints/burgers_fno_base_r4096_seed0_best.pt,0,,burgers,8192,8,False,,False,False,False,results/jetson_fno_frontier/burgers_base_r4096_on_8192_eager_fp32.json,results/jetson_fno_frontier/burgers_base_r4096_on_8192_eager_fp32_tegrastats.log,46.0,1987.8478260869565,2249.0,2023.0,10.538913043478258,16.037,10.847826086956522,98.0,55.894282608695626,57.343,results/jetson_fno_frontier/burgers_base_r4096_on_8192_eager_fp32_tegrastats.log,True,False
jetson_fno_frontier:burgers_base_r4096_on_8192_torchscript_fp32,jetson_fno_frontier,burgers_base_r4096_on_8192_torchscript_fp32,burgers,unknown,frontier,torchscript,fp32,1,torchscript,,4096,8192,4.167245281860232,4.037551116198301,4.430091008543968,7.166272960603237,4.01676632463932,8.260515052825212,,artifacts/benchmark_inputs/burgers_r8192_bank.pt,artifacts/torchscript/burgers_fno_base_r4096_seed0.ts,0,,burgers,8192,8,False,,False,False,False,results/jetson_fno_frontier/burgers_base_r4096_on_8192_torchscript_fp32.json,results/jetson_fno_frontier/burgers_base_r4096_on_8192_torchscript_fp32_tegrastats.log,44.0,2098.7045454545455,2266.0,2023.0,10.741568181818181,15.971,9.863636363636363,90.0,56.10331818181817,57.781,results/jetson_fno_frontier/burgers_base_r4096_on_8192_torchscript_fp32_tegrastats.log,True,False
jetson_fno_frontier:darcy_base_r281_on_421_eager_fp32,jetson_fno_frontier,darcy_base_r281_on_421_eager_fp32,darcy,unknown,frontier,eager,fp32,1,eager,,281x281,421x421,84.8663833970204,83.39967275969684,94.46882037445903,95.82169400528073,82.40316063165665,96.58520622178912,,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/checkpoints/darcy_fno_base_r281_seed1_best.pt,0,,darcy,421x421,8,False,,False,False,False,results/jetson_fno_frontier/darcy_base_r281_on_421_eager_fp32.json,results/jetson_fno_frontier/darcy_base_r281_on_421_eager_fp32_tegrastats.log,133.0,2545.406015037594,2703.0,2023.0,18.66891729323308,22.181,72.09774436090225,99.0,59.3121428571428,61.75,results/jetson_fno_frontier/darcy_base_r281_on_421_eager_fp32_tegrastats.log,True,False
jetson_fno_frontier:darcy_base_r281_on_421_torchscript_fp32,jetson_fno_frontier,darcy_base_r281_on_421_torchscript_fp32,darcy,unknown,frontier,torchscript,fp32,1,torchscript,,281x281,421x421,84.31983041577041,81.62849652580917,94.4732348434627,118.78654081374407,80.01844491809607,128.36380116641521,,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/torchscript/darcy_fno_base_r281_seed1.ts,0,,darcy,421x421,8,False,,False,False,False,results/jetson_fno_frontier/darcy_base_r281_on_421_torchscript_fp32.json,results/jetson_fno_frontier/darcy_base_r281_on_421_torchscript_fp32_tegrastats.log,136.0,2589.529411764706,2660.0,2020.0,18.360404411764698,22.14,70.3529411764706,99.0,61.528095588235225,63.968,results/jetson_fno_frontier/darcy_base_r281_on_421_torchscript_fp32_tegrastats.log,True,False
jetson_fno_frontier:darcy_large_r141_on_421_eager_fp32,jetson_fno_frontier,darcy_large_r141_on_421_eager_fp32,darcy,unknown,frontier,eager,fp32,1,eager,,141x141,421x421,202.70557341631502,200.7477784063667,211.85931004583836,212.5103399157524,198.38199391961098,215.79252369701862,,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/checkpoints/darcy_fno_large_seed0_best.pt,0,,darcy,421x421,8,False,,True,False,False,results/jetson_fno_frontier/darcy_large_r141_on_421_eager_fp32.json,results/jetson_fno_frontier/darcy_large_r141_on_421_eager_fp32_tegrastats.log,285.0,3435.1649122807016,3762.0,2019.0,19.04236140350881,21.53,80.45964912280702,99.0,64.61684561403527,67.437,results/jetson_fno_frontier/darcy_large_r141_on_421_eager_fp32_tegrastats.log,True,False
jetson_fno_frontier:darcy_large_r141_on_421_torchscript_fp32,jetson_fno_frontier,darcy_large_r141_on_421_torchscript_fp32,darcy,unknown,frontier,torchscript,fp32,1,torchscript,,141x141,421x421,197.18268633354455,195.37197472527623,206.76135597750545,208.69482308626175,192.705811932683,209.21887084841728,,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,,darcy,421x421,8,False,,False,False,False,results/jetson_fno_frontier/darcy_large_r141_on_421_torchscript_fp32.json,results/jetson_fno_frontier/darcy_large_r141_on_421_torchscript_fp32_tegrastats.log,269.0,2916.4907063197024,3432.0,2015.0,19.349193308550163,21.536,82.81412639405204,99.0,68.0115464684017,70.375,results/jetson_fno_frontier/darcy_large_r141_on_421_torchscript_fp32_tegrastats.log,True,False
jetson_fno_oom_frontier:darcy_base_r281_on_561_ts_fp32,jetson_fno_oom_frontier,darcy_base_r281_on_561_ts_fp32,darcy,unknown,oom_frontier,torchscript,fp32,1,torchscript,,281x281,561x561,93.36187532171607,92.79851173050702,96.29564918577671,96.29564918577671,92.36905816942453,96.98652010411024,,artifacts/benchmark_inputs/frontier_synth/darcy_r561_bank.pt,artifacts/torchscript/darcy_fno_base_r281_seed1.ts,0,,darcy,561x561,8,True,artifacts/benchmark_inputs/darcy_r421_bank.pt,False,False,False,results/jetson_fno_oom_frontier/darcy_base_r281_on_561_ts_fp32.json,results/jetson_fno_oom_frontier/darcy_base_r281_on_561_ts_fp32_tegrastats.log,64.0,3629.71875,3753.0,1467.0,13.81015625,21.853,33.390625,99.0,54.004499999999965,56.281,results/jetson_fno_oom_frontier/darcy_base_r281_on_561_ts_fp32_tegrastats.log,True,False
