sample_count,ram_mb_mean,ram_mb_peak,swap_mb_peak,board_power_w_mean,board_power_w_peak,gpu_util_pct_mean,gpu_util_pct_peak,temp_gpu_c_mean,temp_gpu_c_peak,run_id,tegrastats_path
48,2488.1458333333335,2646.0,1940.0,11.308375000000003,18.27,19.9375,98.0,56.06137499999998,57.843,jetson_fno:darcy_fno_small_seed4_torchscript_fp32,results/jetson_fno/darcy_fno_small_seed4_torchscript_fp32_tegrastats.log
46,1987.8478260869565,2249.0,2023.0,10.538913043478258,16.037,10.847826086956522,98.0,55.894282608695626,57.343,jetson_fno_frontier:burgers_base_r4096_on_8192_eager_fp32,results/jetson_fno_frontier/burgers_base_r4096_on_8192_eager_fp32_tegrastats.log
44,2098.7045454545455,2266.0,2023.0,10.741568181818181,15.971,9.863636363636363,90.0,56.10331818181817,57.781,jetson_fno_frontier:burgers_base_r4096_on_8192_torchscript_fp32,results/jetson_fno_frontier/burgers_base_r4096_on_8192_torchscript_fp32_tegrastats.log
133,2545.406015037594,2703.0,2023.0,18.66891729323308,22.181,72.09774436090225,99.0,59.3121428571428,61.75,jetson_fno_frontier:darcy_base_r281_on_421_eager_fp32,results/jetson_fno_frontier/darcy_base_r281_on_421_eager_fp32_tegrastats.log
136,2589.529411764706,2660.0,2020.0,18.360404411764698,22.14,70.3529411764706,99.0,61.528095588235225,63.968,jetson_fno_frontier:darcy_base_r281_on_421_torchscript_fp32,results/jetson_fno_frontier/darcy_base_r281_on_421_torchscript_fp32_tegrastats.log
285,3435.1649122807016,3762.0,2019.0,19.04236140350881,21.53,80.45964912280702,99.0,64.61684561403527,67.437,jetson_fno_frontier:darcy_large_r141_on_421_eager_fp32,results/jetson_fno_frontier/darcy_large_r141_on_421_eager_fp32_tegrastats.log
269,2916.4907063197024,3432.0,2015.0,19.349193308550163,21.536,82.81412639405204,99.0,68.0115464684017,70.375,jetson_fno_frontier:darcy_large_r141_on_421_torchscript_fp32,results/jetson_fno_frontier/darcy_large_r141_on_421_torchscript_fp32_tegrastats.log
64,3629.71875,3753.0,1467.0,13.81015625,21.853,33.390625,99.0,54.004499999999965,56.281,jetson_fno_oom_frontier:darcy_base_r281_on_561_ts_fp32,results/jetson_fno_oom_frontier/darcy_base_r281_on_561_ts_fp32_tegrastats.log
95,3686.1684210526314,3793.0,1467.0,17.027515789473686,22.301,57.49473684210526,99.0,56.105189473684156,58.718,jetson_fno_oom_frontier:darcy_base_r281_on_701_ts_fp32,results/jetson_fno_oom_frontier/darcy_base_r281_on_701_ts_fp32_tegrastats.log
93,3941.1720430107525,4170.0,1467.0,16.512473118279566,21.692,57.29032258064516,99.0,57.240537634408554,59.156,jetson_fno_oom_frontier:darcy_base_r281_on_841_ts_fp32,results/jetson_fno_oom_frontier/darcy_base_r281_on_841_ts_fp32_tegrastats.log
107,4255.691588785046,4576.0,1467.0,17.07076635514019,21.813,61.88785046728972,99.0,58.72426168224294,60.906,jetson_fno_oom_frontier:darcy_base_r281_on_981_ts_fp32,results/jetson_fno_oom_frontier/darcy_base_r281_on_981_ts_fp32_tegrastats.log
196,3667.3214285714284,3814.0,1466.0,14.438841836734683,21.692,41.05102040816327,99.0,59.2563214285715,62.593,jetson_fno_oom_frontier:darcy_large_r141_on_561_ts_fp32,results/jetson_fno_oom_frontier/darcy_large_r141_on_561_ts_fp32_tegrastats.log
141,3906.2624113475176,4238.0,1466.0,17.483049645390057,22.14,62.170212765957444,99.0,61.46307801418437,63.687,jetson_fno_oom_frontier:darcy_large_r141_on_701_ts_fp32,results/jetson_fno_oom_frontier/darcy_large_r141_on_701_ts_fp32_tegrastats.log
221,4321.221719457014,4473.0,1466.0,18.926515837104066,21.732,76.2081447963801,99.0,64.13111764705899,66.781,jetson_fno_oom_frontier:darcy_large_r141_on_841_ts_fp32,results/jetson_fno_oom_frontier/darcy_large_r141_on_841_ts_fp32_tegrastats.log
301,4703.541528239202,4878.0,1466.0,18.497066445182735,20.676,81.90365448504983,99.0,66.63366445182744,68.75,jetson_fno_oom_frontier:darcy_large_r141_on_981_ts_fp32,results/jetson_fno_oom_frontier/darcy_large_r141_on_981_ts_fp32_tegrastats.log
101,2851.3069306930693,2892.0,2000.0,11.585069306930691,12.514,26.08910891089109,70.0,62.32291089108905,62.843,jetson_fno_sustained:burgers_base_ts_fp32_sustained,results/jetson_fno_sustained/burgers_base_ts_fp32_sustained_tegrastats.log
211,2884.644549763033,2910.0,2000.0,20.52321327014218,21.818,85.73459715639811,99.0,67.08050236966835,70.5,jetson_fno_sustained:darcy_base_ts_fp32_sustained,results/jetson_fno_sustained/darcy_base_ts_fp32_sustained_tegrastats.log
734,2974.2561307901906,3185.0,1999.0,21.43810490463219,22.181,94.64577656675749,99.0,73.17376158038182,74.437,jetson_fno_sustained:darcy_large_ts_fp32_sustained,results/jetson_fno_sustained/darcy_large_ts_fp32_sustained_tegrastats.log
43,2712.279069767442,2893.0,1985.0,9.832558139534882,10.895,4.441860465116279,39.0,56.08020930232555,56.437,jetson_fno_samples:burgers_base_ts_fp32_s0,results/jetson_fno_samples/burgers_base_ts_fp32_s0_tegrastats.log
42,2716.0,2891.0,1985.0,9.928142857142861,10.854,2.9761904761904763,29.0,56.235523809523784,56.75,jetson_fno_samples:burgers_base_ts_fp32_s1,results/jetson_fno_samples/burgers_base_ts_fp32_s1_tegrastats.log
42,2711.4761904761904,2891.0,1985.0,9.93404761904762,10.895,5.357142857142857,36.0,56.32699999999998,56.843,jetson_fno_samples:burgers_base_ts_fp32_s2,results/jetson_fno_samples/burgers_base_ts_fp32_s2_tegrastats.log
42,2719.214285714286,2898.0,1984.0,9.946214285714287,10.977,4.666666666666667,35.0,56.4385952380952,56.843,jetson_fno_samples:burgers_base_ts_fp32_s3,results/jetson_fno_samples/burgers_base_ts_fp32_s3_tegrastats.log
42,2721.095238095238,2896.0,1984.0,9.951142857142859,10.813,4.0476190476190474,37.0,56.55026190476187,57.25,jetson_fno_samples:burgers_base_ts_fp32_s4,results/jetson_fno_samples/burgers_base_ts_fp32_s4_tegrastats.log
42,2725.7380952380954,2900.0,1984.0,9.94519047619048,10.871,2.2857142857142856,28.0,56.61045238095235,57.312,jetson_fno_samples:burgers_base_ts_fp32_s5,results/jetson_fno_samples/burgers_base_ts_fp32_s5_tegrastats.log
42,2715.095238095238,2892.0,1984.0,9.96197619047619,10.977,3.761904761904762,28.0,56.70061904761902,57.125,jetson_fno_samples:burgers_base_ts_fp32_s6,results/jetson_fno_samples/burgers_base_ts_fp32_s6_tegrastats.log
41,2726.317073170732,2894.0,1983.0,9.946439024390243,10.895,4.902439024390244,62.0,56.73051219512192,57.281,jetson_fno_samples:burgers_base_ts_fp32_s7,results/jetson_fno_samples/burgers_base_ts_fp32_s7_tegrastats.log
48,2746.5416666666665,2914.0,1983.0,11.797249999999996,20.111,19.9375,99.0,57.275666666666645,59.375,jetson_fno_samples:darcy_base_ts_fp32_s0,results/jetson_fno_samples/darcy_base_ts_fp32_s0_tegrastats.log
47,2755.6170212765956,2915.0,1983.0,11.993617021276599,20.03,19.23404255319149,99.0,57.596723404255286,59.468,jetson_fno_samples:darcy_base_ts_fp32_s1,results/jetson_fno_samples/darcy_base_ts_fp32_s1_tegrastats.log
47,2758.6382978723404,2917.0,1982.0,11.987021276595748,20.03,17.106382978723403,98.0,57.81608510638294,59.812,jetson_fno_samples:darcy_base_ts_fp32_s2,results/jetson_fno_samples/darcy_base_ts_fp32_s2_tegrastats.log
48,2752.7083333333335,2930.0,1982.0,11.990583333333335,20.272,20.333333333333332,99.0,58.0914583333333,60.281,jetson_fno_samples:darcy_base_ts_fp32_s3,results/jetson_fno_samples/darcy_base_ts_fp32_s3_tegrastats.log
47,2755.2340425531916,2914.0,1982.0,11.985063829787235,19.99,17.04255319148936,99.0,58.34597872340424,60.125,jetson_fno_samples:darcy_base_ts_fp32_s4,results/jetson_fno_samples/darcy_base_ts_fp32_s4_tegrastats.log
47,2755.872340425532,2913.0,1982.0,12.00468085106383,20.111,17.29787234042553,99.0,58.580765957446786,60.312,jetson_fno_samples:darcy_base_ts_fp32_s5,results/jetson_fno_samples/darcy_base_ts_fp32_s5_tegrastats.log
48,2747.5833333333335,2913.0,1982.0,11.992708333333335,20.272,18.916666666666668,99.0,58.7633333333333,60.593,jetson_fno_samples:darcy_base_ts_fp32_s6,results/jetson_fno_samples/darcy_base_ts_fp32_s6_tegrastats.log
47,2750.808510638298,2910.0,1982.0,12.007553191489366,19.99,16.893617021276597,99.0,59.013638297872326,60.875,jetson_fno_samples:darcy_base_ts_fp32_s7,results/jetson_fno_samples/darcy_base_ts_fp32_s7_tegrastats.log
239,3093.5062761506274,3655.0,1478.0,9.523225941422602,10.83,1.0543933054393306,62.0,48.44206694560676,49.125,jetson_fno_profile_nsys:burgers_base_ts_fp32,results/jetson_fno_profile_nsys/burgers_base_ts_fp32_tegrastats.log
312,3199.0384615384614,3664.0,1479.0,9.797903846153853,16.403,2.625,99.0,48.82529487179504,50.875,jetson_fno_profile_nsys:darcy_base_r281_ts_fp32,results/jetson_fno_profile_nsys/darcy_base_r281_ts_fp32_tegrastats.log
234,3137.4102564102564,3660.0,1478.0,9.906974358974361,16.499,3.7393162393162394,77.0,48.80774786324791,50.812,jetson_fno_profile_nsys:darcy_base_r85_ts_fp32,results/jetson_fno_profile_nsys/darcy_base_r85_ts_fp32_tegrastats.log
517,3391.9961315280466,3959.0,1506.0,12.586524177949704,21.403,27.916827852998065,99.0,50.77672533849151,55.593,jetson_fno_profile_nsys:darcy_large_on421_ts_fp32,results/jetson_fno_profile_nsys/darcy_large_on421_ts_fp32_tegrastats.log
