profile_case,kernel_name_raw,kernel_family,invocations,section,metric_name,metric_unit,metric_min,metric_max,metric_avg,source_group
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Launch Statistics,Registers Per Thread,register/thread,16.0,16.0,16.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Launch Statistics,Shared Memory Configuration Size,Kbyte,16.38,16.38,16.38,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Launch Statistics,Driver Shared Memory Per Block,Kbyte/block,1.02,1.02,1.02,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Launch Statistics,Dynamic Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Launch Statistics,Static Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Launch Statistics,# SMs,SM,8.0,8.0,8.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Launch Statistics,Uses Green Context,0.00,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Launch Statistics,Waves Per SM,308.45,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Memory Workload Analysis,Mem Busy,%,28.63,28.66,28.65,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Memory Workload Analysis,Max Bandwidth,%,63.89,63.96,63.93,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Memory Workload Analysis,L1/TEX Hit Rate,%,55.55,55.55,55.55,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Memory Workload Analysis,L2 Compression Success Rate,%,0.0,0.0,0.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Memory Workload Analysis,L2 Compression Ratio,0.00,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Memory Workload Analysis,L2 Hit Rate,%,50.0,50.0,50.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Memory Workload Analysis,Mem Pipes Busy,%,13.83,13.84,13.83,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Occupancy,Block Limit SM,block,16.0,16.0,16.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Occupancy,Block Limit Registers,block,32.0,32.0,32.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Occupancy,Block Limit Shared Mem,block,16.0,16.0,16.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Occupancy,Block Limit Warps,block,12.0,12.0,12.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Occupancy,Theoretical Active Warps per SM,warp,48.0,48.0,48.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Occupancy,Theoretical Occupancy,%,100.0,100.0,100.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Occupancy,Achieved Occupancy,%,91.43,91.44,91.43,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Occupancy,Achieved Active Warps Per SM,warp,43.88,43.89,43.89,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Scheduler Statistics,One or More Eligible,%,43.64,43.66,43.65,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Scheduler Statistics,Issued Warp Per Scheduler,0.44,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Scheduler Statistics,No Eligible,%,56.34,56.36,56.35,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Scheduler Statistics,Active Warps Per Scheduler,warp,10.89,10.89,10.89,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Scheduler Statistics,Eligible Warps Per Scheduler,warp,0.66,0.66,0.66,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Warp State Statistics,Warp Cycles Per Issued Instruction,cycle,24.94,24.95,24.95,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Warp State Statistics,Warp Cycles Per Executed Instruction,cycle,24.95,24.96,24.96,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Warp State Statistics,Avg. Active Threads Per Warp,32.00,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (29611, 1, 1)x(128, 1, 1)",elementwise_kernel,2,Warp State Statistics,Avg. Not Predicated Off Threads Per Warp,29.82,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,GPU Speed Of Light Throughput,SM Frequency,Ghz,1.01,1.01,1.01,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,GPU Speed Of Light Throughput,Memory Throughput,%,60.97,61.82,61.46,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,GPU Speed Of Light Throughput,Duration,us,353.31,378.14,365.42,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,GPU Speed Of Light Throughput,L1/TEX Cache Throughput,%,18.64,18.98,18.81,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,GPU Speed Of Light Throughput,L2 Cache Throughput,%,60.97,61.82,61.46,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,GPU Speed Of Light Throughput,Compute (SM) Throughput,%,36.3,43.23,39.9,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Launch Statistics,Block Size,128.00,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Launch Statistics,Grid Size,"12,338.00",,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Launch Statistics,Registers Per Thread,register/thread,16.0,16.0,16.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Launch Statistics,Shared Memory Configuration Size,Kbyte,16.38,16.38,16.38,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Launch Statistics,Driver Shared Memory Per Block,Kbyte/block,1.02,1.02,1.02,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Launch Statistics,Dynamic Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Launch Statistics,Static Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Launch Statistics,# SMs,SM,8.0,8.0,8.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Launch Statistics,Uses Green Context,0.00,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Launch Statistics,Waves Per SM,128.52,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Memory Workload Analysis,Mem Busy,%,26.53,27.73,27.15,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Memory Workload Analysis,Max Bandwidth,%,60.97,61.82,61.46,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Memory Workload Analysis,L1/TEX Hit Rate,%,8.63,14.16,11.39,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Memory Workload Analysis,L2 Compression Success Rate,%,0.0,0.0,0.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Memory Workload Analysis,L2 Compression Ratio,0.00,,,,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Memory Workload Analysis,L2 Hit Rate,%,49.99,50.0,49.99,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Memory Workload Analysis,Mem Pipes Busy,%,9.27,9.83,9.51,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Occupancy,Block Limit SM,block,16.0,16.0,16.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Occupancy,Block Limit Registers,block,32.0,32.0,32.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Occupancy,Block Limit Shared Mem,block,16.0,16.0,16.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Occupancy,Block Limit Warps,block,12.0,12.0,12.0,jetson_fno_profile_ncu_sched
darcy_r281_ts_fp32_ncu_sched,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (12338, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,4,Occupancy,Theoretical Active Warps per SM,warp,48.0,48.0,48.0,jetson_fno_profile_ncu_sched
