run_id,source_group,experiment_name,dataset,model_family,variant_type,backend,precision,batch_size,mode,params,train_resolution,input_resolution,mean_ms,median_ms,p95_ms,p99_ms,min_ms,max_ms,cuda_peak_allocated_mb,input_bank,source,sample_index,notes,bank_meta_dataset,bank_meta_resolution,bank_meta_num_samples,synthetic_frontier,synthetic_from,soft_infeasible_200ms,soft_infeasible_500ms,soft_infeasible_1000ms,json_path,tegrastats_path
jetson_fno_profile_nsys:darcy_base_r281_ts_fp32,jetson_fno_profile_nsys,darcy_base_r281_ts_fp32,darcy,unknown,resolution,torchscript,fp32,1,torchscript,,281x281,281x281,33.56146829901263,33.501926343888044,33.82323309779167,33.82323309779167,33.28299196437001,33.90016267076135,98.81982421875,artifacts/benchmark_inputs/darcy_r281_bank.pt,artifacts/torchscript/darcy_fno_base_r281_seed1.ts,0,nsys representative profile reduced-overhead,darcy,281x281,8,False,,False,False,False,results/jetson_fno_profile_nsys/darcy_base_r281_ts_fp32.json,results/jetson_fno_profile_nsys/darcy_base_r281_ts_fp32_tegrastats.log
jetson_fno_profile_nsys:darcy_base_r85_ts_fp32,jetson_fno_profile_nsys,darcy_base_r85_ts_fp32,darcy,unknown,resolution,torchscript,fp32,1,torchscript,,85x85,85x85,6.88509604272743,6.856245920062065,7.101021707057953,7.120989728718996,6.731281988322735,7.24860979244113,40.7568359375,artifacts/benchmark_inputs/darcy_r85_bank.pt,artifacts/torchscript/darcy_fno_base_r85_seed2.ts,0,nsys representative profile,darcy,85x85,8,False,,False,False,False,results/jetson_fno_profile_nsys/darcy_base_r85_ts_fp32.json,results/jetson_fno_profile_nsys/darcy_base_r85_ts_fp32_tegrastats.log
jetson_fno_profile_nsys:darcy_large_on421_ts_fp32,jetson_fno_profile_nsys,darcy_large_on421_ts_fp32,darcy,unknown,scale,torchscript,fp32,1,torchscript,,141x141,421x421,196.0324357263744,195.23547682911158,196.60252798348665,196.60252798348665,194.84323961660266,198.42828018590808,500.93408203125,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,nsys frontier profile reduced-overhead,darcy,421x421,8,False,,False,False,False,results/jetson_fno_profile_nsys/darcy_large_on421_ts_fp32.json,results/jetson_fno_profile_nsys/darcy_large_on421_ts_fp32_tegrastats.log
jetson_fno_profile_ncu:darcy_r281_ts_fp32_ncu,jetson_fno_profile_ncu,darcy_r281_ts_fp32_ncu,darcy,unknown,resolution,torchscript,fp32,1,torchscript,,281x281,281x281,70901.2153390795,70901.2153390795,70901.2153390795,70901.2153390795,70901.2153390795,70901.2153390795,98.81982421875,artifacts/benchmark_inputs/darcy_r281_bank.pt,artifacts/torchscript/darcy_fno_base_r281_seed1.ts,0,ncu reduced,darcy,281x281,8,False,,True,True,True,results/jetson_fno_profile_ncu/darcy_r281_ts_fp32_ncu.json,
jetson_fno_profile_ncu:darcy_r85_ts_fp32_ncu,jetson_fno_profile_ncu,darcy_r85_ts_fp32_ncu,darcy,unknown,resolution,torchscript,fp32,1,torchscript,,85x85,85x85,62991.9240095187,62991.9240095187,62971.86393197626,62971.86393197626,62971.86393197626,63011.98408706114,40.7568359375,artifacts/benchmark_inputs/darcy_r85_bank.pt,artifacts/torchscript/darcy_fno_base_r85_seed2.ts,0,ncu reduced,darcy,85x85,8,False,,True,True,True,results/jetson_fno_profile_ncu/darcy_r85_ts_fp32_ncu.json,
jetson_fno_profile_ncu_frontier:darcy_large_on421_fft_frontier,jetson_fno_profile_ncu_frontier,darcy_large_on421_fft_frontier,darcy,unknown,scale,torchscript,fp32,1,torchscript,,141x141,421x421,927.1404962055385,927.1404962055385,927.1404962055385,927.1404962055385,927.1404962055385,927.1404962055385,500.93408203125,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,frontier ncu regular_bluestein_fft,darcy,421x421,8,False,,True,True,False,results/jetson_fno_profile_ncu_frontier/darcy_large_on421_fft_frontier.json,
jetson_fno_profile_ncu_frontier:darcy_large_on421_ts_fp32_ncu,jetson_fno_profile_ncu_frontier,darcy_large_on421_ts_fp32_ncu,darcy,unknown,scale,torchscript,fp32,1,torchscript,,141x141,421x421,112062.90941918269,112062.90941918269,112062.90941918269,112062.90941918269,112062.90941918269,112062.90941918269,500.93408203125,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,frontier ncu same method as prior successful runs,darcy,421x421,8,False,,True,True,True,results/jetson_fno_profile_ncu_frontier/darcy_large_on421_ts_fp32_ncu.json,
jetson_fno_profile_ncu_sched:darcy_large_on421_ts_fp32_ncu_sched,jetson_fno_profile_ncu_sched,darcy_large_on421_ts_fp32_ncu_sched,darcy,unknown,scale,torchscript,fp32,1,torchscript,,141x141,421x421,114140.48248715699,114140.48248715699,114140.48248715699,114140.48248715699,114140.48248715699,114140.48248715699,500.93408203125,artifacts/benchmark_inputs/darcy_r421_bank.pt,artifacts/torchscript/darcy_fno_large_seed0.ts,0,frontier ncu with scheduler/warp stats,darcy,421x421,8,False,,True,True,True,results/jetson_fno_profile_ncu_sched/darcy_large_on421_ts_fp32_ncu_sched.json,
jetson_fno_profile_ncu_sched:darcy_r281_ts_fp32_ncu_sched,jetson_fno_profile_ncu_sched,darcy_r281_ts_fp32_ncu_sched,darcy,unknown,resolution,torchscript,fp32,1,torchscript,,281x281,281x281,72599.13307102397,72599.13307102397,72599.13307102397,72599.13307102397,72599.13307102397,72599.13307102397,98.81982421875,artifacts/benchmark_inputs/darcy_r281_bank.pt,artifacts/torchscript/darcy_fno_base_r281_seed1.ts,0,ncu with scheduler/warp stats,darcy,281x281,8,False,,True,True,True,results/jetson_fno_profile_ncu_sched/darcy_r281_ts_fp32_ncu_sched.json,
jetson_fno_profile_module:darcy_large_on421_eager_module_profile,jetson_fno_profile_module,darcy_large_on421_eager_module_profile,,unknown,scale,eager,fp32,1,,,,421x421,,,,,,,,artifacts/benchmark_inputs/darcy_r421_bank.pt,,0,,darcy,421x421,8,False,,False,False,False,results/jetson_fno_profile_module/darcy_large_on421_eager_module_profile.json,
jetson_fno_profile_module:darcy_r281_eager_module_profile,jetson_fno_profile_module,darcy_r281_eager_module_profile,,unknown,resolution,eager,fp32,1,,,,281x281,,,,,,,,artifacts/benchmark_inputs/darcy_r281_bank.pt,,0,,darcy,281x281,8,False,,False,False,False,results/jetson_fno_profile_module/darcy_r281_eager_module_profile.json,
jetson_fno_profile_module:darcy_r85_eager_module_profile,jetson_fno_profile_module,darcy_r85_eager_module_profile,,unknown,resolution,eager,fp32,1,,,,85x85,,,,,,,,artifacts/benchmark_inputs/darcy_r85_bank.pt,,0,,darcy,85x85,8,False,,False,False,False,results/jetson_fno_profile_module/darcy_r85_eager_module_profile.json,
