tag,experiment_name,selected_seed,mode,precision_mode,json_path,status,dataset,resolution,parameter_count,input_bank,input_shape,input_dtype,mean_ms,median_ms,p95_ms,p99_ms,repeat_median_ms_median,repeat_median_ms_std,peak_cuda_alloc_mb,peak_cuda_reserved_mb,error_type,failure_class,error_message_short
burgers_fno_base_modes12_seed1_eager_bf16_autocast,burgers_fno_base_modes12,1,eager,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_modes12_seed1_eager_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,Unsupported dtype BFloat16
burgers_fno_base_modes12_seed1_eager_fp16_autocast,burgers_fno_base_modes12,1,eager,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_modes12_seed1_eager_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2072]"
burgers_fno_base_modes12_seed1_eager_fp16_native,burgers_fno_base_modes12,1,eager,fp16_native,results/jetson_fno_precision/burgers_fno_base_modes12_seed1_eager_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2072]"
burgers_fno_base_modes12_seed1_eager_fp32_strict,burgers_fno_base_modes12,1,eager,fp32_strict,results/jetson_fno_precision/burgers_fno_base_modes12_seed1_eager_fp32_strict.json,success,burgers,[2048],124945,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.936387937826415,4.894654965028167,5.114533938467503,5.688313860446215,4.8954549711197615,0.02234878121693449,11.32958984375,24.0,,,
burgers_fno_base_modes12_seed1_eager_tf32,burgers_fno_base_modes12,1,eager,tf32,results/jetson_fno_precision/burgers_fno_base_modes12_seed1_eager_tf32.json,success,burgers,[2048],124945,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.751312613176803,4.717417526990175,4.9749137833714485,5.163175985217094,4.717641277238727,0.013408135308603996,11.32958984375,24.0,,,
burgers_fno_base_modes12_seed1_torchscript_bf16_autocast,burgers_fno_base_modes12,1,torchscript,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_modes12_seed1_torchscript_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_modes12_seed1_torchscript_fp16_autocast,burgers_fno_base_modes12,1,torchscript,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_modes12_seed1_torchscript_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_modes12_seed1_torchscript_fp16_native,burgers_fno_base_modes12,1,torchscript,fp16_native,results/jetson_fno_precision/burgers_fno_base_modes12_seed1_torchscript_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_modes12_seed1_torchscript_fp32_strict,burgers_fno_base_modes12,1,torchscript,fp32_strict,results/jetson_fno_precision/burgers_fno_base_modes12_seed1_torchscript_fp32_strict.json,success,burgers,[2048],124945,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.4553480815763273,3.429007949307561,3.5146428272128105,3.991458099335432,3.4236633218824863,0.015986007997758393,10.93408203125,24.0,,,
burgers_fno_base_modes12_seed1_torchscript_tf32,burgers_fno_base_modes12,1,torchscript,tf32,results/jetson_fno_precision/burgers_fno_base_modes12_seed1_torchscript_tf32.json,success,burgers,[2048],124945,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.2851157911742725,3.2388418912887573,3.315947949886322,4.560660105198622,3.238826058804989,0.0027087989539813424,10.93408203125,24.0,,,
burgers_fno_base_modes16_seed2_eager_bf16_autocast,burgers_fno_base_modes16,2,eager,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_modes16_seed2_eager_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,Unsupported dtype BFloat16
burgers_fno_base_modes16_seed2_eager_fp16_autocast,burgers_fno_base_modes16,2,eager,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_modes16_seed2_eager_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2072]"
burgers_fno_base_modes16_seed2_eager_fp16_native,burgers_fno_base_modes16,2,eager,fp16_native,results/jetson_fno_precision/burgers_fno_base_modes16_seed2_eager_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2072]"
burgers_fno_base_modes16_seed2_eager_fp32_strict,burgers_fno_base_modes16,2,eager,fp32_strict,results/jetson_fno_precision/burgers_fno_base_modes16_seed2_eager_fp32_strict.json,success,burgers,[2048],161809,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.958534009444217,4.91611217148602,5.198025144636631,5.466482136398554,4.90217562764883,0.011989110848809437,11.61083984375,24.0,,,
burgers_fno_base_modes16_seed2_eager_tf32,burgers_fno_base_modes16,2,eager,tf32,results/jetson_fno_precision/burgers_fno_base_modes16_seed2_eager_tf32.json,success,burgers,[2048],161809,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.8385540302842855,4.810892976820469,4.966817796230316,5.867582745850086,4.814333049580455,0.008812862514340665,11.61083984375,24.0,,,
burgers_fno_base_modes16_seed2_torchscript_bf16_autocast,burgers_fno_base_modes16,2,torchscript,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_modes16_seed2_torchscript_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_modes16_seed2_torchscript_fp16_autocast,burgers_fno_base_modes16,2,torchscript,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_modes16_seed2_torchscript_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_modes16_seed2_torchscript_fp16_native,burgers_fno_base_modes16,2,torchscript,fp16_native,results/jetson_fno_precision/burgers_fno_base_modes16_seed2_torchscript_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_modes16_seed2_torchscript_fp32_strict,burgers_fno_base_modes16,2,torchscript,fp32_strict,results/jetson_fno_precision/burgers_fno_base_modes16_seed2_torchscript_fp32_strict.json,success,burgers,[2048],161809,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.518416752728323,3.3972470555454493,4.008835181593895,5.086246412247419,3.388734068721533,0.024960308971767393,11.21533203125,24.0,,,
burgers_fno_base_modes16_seed2_torchscript_tf32,burgers_fno_base_modes16,2,torchscript,tf32,results/jetson_fno_precision/burgers_fno_base_modes16_seed2_torchscript_tf32.json,success,burgers,[2048],161809,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.1879272296403847,3.165318863466382,3.241961821913719,3.6598630249500275,3.1646955758333206,0.001284697313865669,11.21533203125,24.0,,,
burgers_fno_base_modes32_seed1_eager_bf16_autocast,burgers_fno_base_modes32,1,eager,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_modes32_seed1_eager_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,Unsupported dtype BFloat16
burgers_fno_base_modes32_seed1_eager_fp16_autocast,burgers_fno_base_modes32,1,eager,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_modes32_seed1_eager_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2072]"
burgers_fno_base_modes32_seed1_eager_fp16_native,burgers_fno_base_modes32,1,eager,fp16_native,results/jetson_fno_precision/burgers_fno_base_modes32_seed1_eager_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2072]"
burgers_fno_base_modes32_seed1_eager_fp32_strict,burgers_fno_base_modes32,1,eager,fp32_strict,results/jetson_fno_precision/burgers_fno_base_modes32_seed1_eager_fp32_strict.json,success,burgers,[2048],309265,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.955946815510591,4.892207449302077,5.3112138994038105,6.129960063844919,4.871071083471179,0.03270300535346456,12.73583984375,26.0,,,
burgers_fno_base_modes32_seed1_eager_tf32,burgers_fno_base_modes32,1,eager,tf32,results/jetson_fno_precision/burgers_fno_base_modes32_seed1_eager_tf32.json,success,burgers,[2048],309265,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.805332470374803,4.755995236337185,4.979235120117664,5.733370780944824,4.7615154180675745,0.006313641601960755,12.73583984375,26.0,,,
burgers_fno_base_modes32_seed1_torchscript_bf16_autocast,burgers_fno_base_modes32,1,torchscript,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_modes32_seed1_torchscript_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_modes32_seed1_torchscript_fp16_autocast,burgers_fno_base_modes32,1,torchscript,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_modes32_seed1_torchscript_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_modes32_seed1_torchscript_fp16_native,burgers_fno_base_modes32,1,torchscript,fp16_native,results/jetson_fno_precision/burgers_fno_base_modes32_seed1_torchscript_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_modes32_seed1_torchscript_fp32_strict,burgers_fno_base_modes32,1,torchscript,fp32_strict,results/jetson_fno_precision/burgers_fno_base_modes32_seed1_torchscript_fp32_strict.json,success,burgers,[2048],309265,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.4581317845731974,3.455952974036336,3.517555072903633,3.5528200678527355,3.456688951700926,0.01033657142215104,12.34033203125,26.0,,,
burgers_fno_base_modes32_seed1_torchscript_tf32,burgers_fno_base_modes32,1,torchscript,tf32,results/jetson_fno_precision/burgers_fno_base_modes32_seed1_torchscript_tf32.json,success,burgers,[2048],309265,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.2903562067076564,3.286251798272133,3.3487812615931034,3.398990724235773,3.2848110422492027,0.005921577765052596,12.34033203125,26.0,,,
burgers_fno_base_nocoords_seed0_eager_bf16_autocast,burgers_fno_base_nocoords,0,eager,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_nocoords_seed0_eager_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,Unsupported dtype BFloat16
burgers_fno_base_nocoords_seed0_eager_fp16_autocast,burgers_fno_base_nocoords,0,eager,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_nocoords_seed0_eager_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2072]"
burgers_fno_base_nocoords_seed0_eager_fp16_native,burgers_fno_base_nocoords,0,eager,fp16_native,results/jetson_fno_precision/burgers_fno_base_nocoords_seed0_eager_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2072]"
burgers_fno_base_nocoords_seed0_eager_fp32_strict,burgers_fno_base_nocoords,0,eager,fp32_strict,results/jetson_fno_precision/burgers_fno_base_nocoords_seed0_eager_fp32_strict.json,success,burgers,[2048],235489,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.915116839110851,4.893071949481964,5.023685283958912,5.278509110212326,4.890015814453363,0.010761534125711278,12.16552734375,26.0,,,
burgers_fno_base_nocoords_seed0_eager_tf32,burgers_fno_base_nocoords,0,eager,tf32,results/jetson_fno_precision/burgers_fno_base_nocoords_seed0_eager_tf32.json,success,burgers,[2048],235489,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.867468752587835,4.8254861030727625,5.0833988934755325,6.040581967681646,4.825085401535034,0.007766653913640438,12.16552734375,26.0,,,
burgers_fno_base_nocoords_seed0_torchscript_bf16_autocast,burgers_fno_base_nocoords,0,torchscript,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_nocoords_seed0_torchscript_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_nocoords_seed0_torchscript_fp16_autocast,burgers_fno_base_nocoords,0,torchscript,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_nocoords_seed0_torchscript_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_nocoords_seed0_torchscript_fp16_native,burgers_fno_base_nocoords,0,torchscript,fp16_native,results/jetson_fno_precision/burgers_fno_base_nocoords_seed0_torchscript_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_nocoords_seed0_torchscript_fp32_strict,burgers_fno_base_nocoords,0,torchscript,fp32_strict,results/jetson_fno_precision/burgers_fno_base_nocoords_seed0_torchscript_fp32_strict.json,success,burgers,[2048],235489,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.3579596939186254,3.3249245025217533,3.453425131738186,4.199434071779251,3.312059910967946,0.03444002516005751,11.77783203125,26.0,,,
burgers_fno_base_nocoords_seed0_torchscript_tf32,burgers_fno_base_nocoords,0,torchscript,tf32,results/jetson_fno_precision/burgers_fno_base_nocoords_seed0_torchscript_tf32.json,success,burgers,[2048],235489,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.193379983616372,3.15871206112206,3.302732016891241,4.171847831457853,3.1548389233648777,0.011896305863504208,11.77783203125,26.0,,,
burgers_fno_base_pad0_seed1_eager_bf16_autocast,burgers_fno_base_pad0,1,eager,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_pad0_seed1_eager_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,Unsupported dtype BFloat16
burgers_fno_base_pad0_seed1_eager_fp16_autocast,burgers_fno_base_pad0,1,eager,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_pad0_seed1_eager_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,dtype_mismatch,expected scalar type ComplexFloat but found ComplexHalf
burgers_fno_base_pad0_seed1_eager_fp16_native,burgers_fno_base_pad0,1,eager,fp16_native,results/jetson_fno_precision/burgers_fno_base_pad0_seed1_eager_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,dtype_mismatch,expected scalar type ComplexFloat but found ComplexHalf
burgers_fno_base_pad0_seed1_eager_fp32_strict,burgers_fno_base_pad0,1,eager,fp32_strict,results/jetson_fno_precision/burgers_fno_base_pad0_seed1_eager_fp32_strict.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.80517513739566,4.785724449902773,4.868319258093834,4.905089270323515,4.784636665135622,0.012709230546259689,12.14697265625,26.0,,,
burgers_fno_base_pad0_seed1_eager_tf32,burgers_fno_base_pad0,1,eager,tf32,results/jetson_fno_precision/burgers_fno_base_pad0_seed1_eager_tf32.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.603881284904976,4.566405899822712,4.82841394841671,5.431186407804489,4.557109205052257,0.020282053756311737,12.14697265625,26.0,,,
burgers_fno_base_pad0_seed1_torchscript_bf16_autocast,burgers_fno_base_pad0,1,torchscript,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_pad0_seed1_torchscript_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_pad0_seed1_torchscript_fp16_autocast,burgers_fno_base_pad0,1,torchscript,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_pad0_seed1_torchscript_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,dtype_mismatch,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_pad0_seed1_torchscript_fp16_native,burgers_fno_base_pad0,1,torchscript,fp16_native,results/jetson_fno_precision/burgers_fno_base_pad0_seed1_torchscript_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,dtype_mismatch,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_pad0_seed1_torchscript_fp32_strict,burgers_fno_base_pad0,1,torchscript,fp32_strict,results/jetson_fno_precision/burgers_fno_base_pad0_seed1_torchscript_fp32_strict.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.1726159636552134,3.1241346150636673,3.412719815969467,3.820061217993498,3.1167578417807817,0.03557563238992669,11.755859375,24.0,,,
burgers_fno_base_pad0_seed1_torchscript_tf32,burgers_fno_base_pad0,1,torchscript,tf32,results/jetson_fno_precision/burgers_fno_base_pad0_seed1_torchscript_tf32.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,2.9368835454806685,2.914159558713436,3.0348836444318295,3.181959968060255,2.9093429911881685,0.01325592567775266,11.755859375,24.0,,,
burgers_fno_base_pad40_seed1_eager_bf16_autocast,burgers_fno_base_pad40,1,eager,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_pad40_seed1_eager_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,Unsupported dtype BFloat16
burgers_fno_base_pad40_seed1_eager_fp16_autocast,burgers_fno_base_pad40,1,eager,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_pad40_seed1_eager_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2088,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2088]"
burgers_fno_base_pad40_seed1_eager_fp16_native,burgers_fno_base_pad40,1,eager,fp16_native,results/jetson_fno_precision/burgers_fno_base_pad40_seed1_eager_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2088,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2088]"
burgers_fno_base_pad40_seed1_eager_fp32_strict,burgers_fno_base_pad40,1,eager,fp32_strict,results/jetson_fno_precision/burgers_fno_base_pad40_seed1_eager_fp32_strict.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.958246760070324,4.927312955260277,5.167338065803051,5.418672692030668,4.930466180667281,0.020927693900095478,12.1904296875,26.0,,,
burgers_fno_base_pad40_seed1_eager_tf32,burgers_fno_base_pad40,1,eager,tf32,results/jetson_fno_precision/burgers_fno_base_pad40_seed1_eager_tf32.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.912380734458566,4.854799015447497,5.212875083088875,5.981187801808119,4.8535349778831005,0.006142256753547192,12.1904296875,26.0,,,
burgers_fno_base_pad40_seed1_torchscript_bf16_autocast,burgers_fno_base_pad40,1,torchscript,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_pad40_seed1_torchscript_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_pad40_seed1_torchscript_fp16_autocast,burgers_fno_base_pad40,1,torchscript,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_pad40_seed1_torchscript_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2088,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_pad40_seed1_torchscript_fp16_native,burgers_fno_base_pad40,1,torchscript,fp16_native,results/jetson_fno_precision/burgers_fno_base_pad40_seed1_torchscript_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2088,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_pad40_seed1_torchscript_fp32_strict,burgers_fno_base_pad40,1,torchscript,fp32_strict,results/jetson_fno_precision/burgers_fno_base_pad40_seed1_torchscript_fp32_strict.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.4242373456557593,3.3934228122234344,3.5000499337911606,4.414929077029228,3.3888150937855244,0.01963881761456916,11.7919921875,26.0,,,
burgers_fno_base_pad40_seed1_torchscript_tf32,burgers_fno_base_pad40,1,torchscript,tf32,results/jetson_fno_precision/burgers_fno_base_pad40_seed1_torchscript_tf32.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.108402482854823,3.072149120271206,3.247818909585476,3.8291499949991703,3.0720687936991453,0.015582528182725099,11.7919921875,26.0,,,
