field,value
cuda_mem_snapshots_json,"[{""tag"": ""program_start"", ""alloc_mb"": 0.0, ""reserved_mb"": 0.0, ""max_alloc_mb"": 0.0, ""max_reserved_mb"": 0.0, ""mem_get_info_free_mb"": 3775.27734375, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 3844.60546875}, {""tag"": ""after_normalizers"", ""alloc_mb"": 0.0009765625, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.0009765625, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 3555.08984375, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4064.79296875}, {""tag"": ""after_audit_tensor_cleanup"", ""alloc_mb"": 0.0009765625, ""reserved_mb"": 2.0, ""max_alloc_mb"": 0.0009765625, ""max_reserved_mb"": 2.0, ""mem_get_info_free_mb"": 3757.703125, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 3862.1796875}, {""tag"": ""after_model_load"", ""alloc_mb"": 6.39404296875, ""reserved_mb"": 8.0, ""max_alloc_mb"": 6.39404296875, ""max_reserved_mb"": 8.0, ""mem_get_info_free_mb"": 3693.55859375, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 3926.32421875}, {""tag"": ""before_peak_reset_after_model_load"", ""alloc_mb"": 6.39404296875, ""reserved_mb"": 8.0, ""max_alloc_mb"": 6.39404296875, ""max_reserved_mb"": 8.0, ""mem_get_info_free_mb"": 3693.55859375, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 3926.32421875}, {""tag"": ""after_peak_reset_before_inference"", ""alloc_mb"": 6.39404296875, ""reserved_mb"": 8.0, ""max_alloc_mb"": 6.39404296875, ""max_reserved_mb"": 8.0, ""mem_get_info_free_mb"": 3693.55859375, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 3926.32421875}, {""tag"": ""after_first_sample_tensors_to_device_before_forward"", ""alloc_mb"": 13.13525390625, ""reserved_mb"": 28.0, ""max_alloc_mb"": 13.13525390625, ""max_reserved_mb"": 28.0, ""mem_get_info_free_mb"": 3693.55859375, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 3926.32421875}, {""tag"": ""after_first_sample_forward_decode_before_loss"", ""alloc_mb"": 21.47412109375, ""reserved_mb"": 118.0, ""max_alloc_mb"": 85.892578125, ""max_reserved_mb"": 118.0, ""mem_get_info_free_mb"": 3319.1328125, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4300.75}, {""tag"": ""after_first_sample_before_delete"", ""alloc_mb"": 21.47509765625, ""reserved_mb"": 118.0, ""max_alloc_mb"": 85.892578125, ""max_reserved_mb"": 118.0, ""mem_get_info_free_mb"": 3273.3515625, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4346.53125}, {""tag"": ""after_timed_loop"", ""alloc_mb"": 14.52001953125, ""reserved_mb"": 118.0, ""max_alloc_mb"": 85.892578125, ""max_reserved_mb"": 118.0, ""mem_get_info_free_mb"": 3273.3515625, ""mem_get_info_total_mb"": 7619.8828125, ""mem_get_info_used_mb"": 4346.53125}]"
predictions_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/allocaudit_full_ampfp16_one/outputs/virso_predictions.npy
targets_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/allocaudit_full_ampfp16_one/outputs/virso_targets.npy
predictions_shape,
targets_shape,
dry_prediction_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/allocaudit_full_ampfp16_one/outputs/virso_single_pred.npy
dry_target_path,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/allocaudit_full_ampfp16_one/outputs/virso_single_gold.npy
monitor_cmd,none
monitor_log,
log_file,/home/jetson/VirSO/For_Jetson/For_Jetson/inference_runs/allocaudit_full_ampfp16_one/logs/virso_inference_allocaudit_full_ampfp16_one.log
amp_mode,fp16
amp_resolved_dtype,torch.float16
