"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_branch_resolving","branches","0.00","0.00","0.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_dispatch_stall","warp","0.00","0.00","0.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_drain","warp","0.00","0.00","0.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_imc_miss","warp","5.00","5.00","10.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_lg_throttle","warp","8.00","8.00","16.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_long_scoreboard","warp","51.00","51.00","102.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_math_pipe_throttle","warp","0.00","0.00","0.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_membar","warp","0.00","0.00","0.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_mio_throttle","warp","0.00","0.00","0.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_misc","warp","0.00","0.00","0.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_no_instructions","inst","2.00","2.00","4.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_not_selected","warp","0.00","0.00","0.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_selected","warp","3.00","3.00","6.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_short_scoreboard","warp","2.00","2.00","4.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_sleeping","warp","0.00","0.00","0.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_tex_throttle","warp","0.00","0.00","0.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","smsp__pcsamp_warps_issue_stalled_wait","warp","9.00","9.00","18.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(16, 4, 1)","(32, 1, 2)","0","8.7","1","Source Counters","inst_executed","inst","35,128.00","35,128.00","35,128.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__inst_executed.avg.per_cycle_active","inst/cycle","1.02","1.02","1.02"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__inst_executed.avg.per_cycle_elapsed","inst/cycle","0.96","0.96","0.96"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__inst_issued.avg.pct_of_peak_sustained_active","%","25.86","25.86","25.86"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__inst_issued.avg.per_cycle_active","inst/cycle","1.03","1.03","1.03"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__inst_issued.max.pct_of_peak_sustained_active","%","29.09","29.09","29.09"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__instruction_throughput.avg.pct_of_peak_sustained_active","%","35.23","35.23","35.23"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__pipe_alu_cycles_active.avg.pct_of_peak_sustained_active","%","4.57","4.57","4.57"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active","%","21.72","21.72","21.72"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_active","%","0.00","0.00","0.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)"
"(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_active","%","0.03","0.03","0.03","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)"
"(128, 1, 1)","0","8.7","1","Compute Workload Analysis","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis"
"sm__pipe_tensor_op_hmma_cycles_active.avg.pct_of_peak_sustained_active","%","0.03","0.03","0.03","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis"
"sm__pipe_tensor_op_imma_cycles_active.avg.pct_of_peak_sustained_active","%","0.00","0.00","0.00","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__inst_executed_pipe_adu.avg.pct_of_peak_sustained_active","%","0.26","0.26","0.26"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__inst_executed_pipe_alu.avg.pct_of_peak_sustained_active","%","4.57","4.57","4.57"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__inst_executed_pipe_cbu.avg.pct_of_peak_sustained_active","%","0.90","0.90","0.90"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__inst_executed_pipe_fma.avg.pct_of_peak_sustained_active","%","13.26","13.26","13.26"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)"
"(128, 1, 1)","0","8.7","1","Compute Workload Analysis","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis"
"sm__inst_executed_pipe_fp64_op_dmma.avg.pct_of_peak_sustained_active","%","0.00","0.00","0.00","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis"
"sm__inst_executed_pipe_fp64_op_fp64.avg.pct_of_peak_sustained_active","%","0.00","0.00","0.00","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis"
"sm__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active","%","34.22","34.22","34.22","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)"
"(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__inst_executed_pipe_tensor_op_hmma.avg.pct_of_peak_sustained_active","%","0.03","0.03","0.03","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)"
"(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__inst_executed_pipe_tensor_op_imma.avg.pct_of_peak_sustained_active","%","0.00","0.00","0.00","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)"
"(128, 1, 1)","0","8.7","1","Compute Workload Analysis","sm__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active","%","0.00","0.00","0.00","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)"
"(128, 1, 1)","0","8.7","1","Compute Workload Analysis","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis"
"sm__inst_executed_pipe_uniform.avg.pct_of_peak_sustained_active","%","0.06","0.06","0.06","2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","Compute Workload Analysis"
"sm__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active","%","0.10","0.10","0.10",
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","GPU Speed Of Light Roofline Chart","sm__sass_thread_inst_executed_op_dfma_pred_on.sum.peak_sustained","inst/cycle","16.00","16.00","16.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","GPU Speed Of Light Roofline Chart","sm__sass_thread_inst_executed_op_ffma_pred_on.sum.peak_sustained","inst/cycle","1,024.00","1,024.00","1,024.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","GPU Speed Of Light Roofline Chart","smsp__sass_thread_inst_executed_op_dfma_pred_on.sum.per_cycle_elapsed","inst/cycle","0.00","0.00","0.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","GPU Speed Of Light Roofline Chart","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum.per_cycle_elapsed","inst/cycle","40.48","40.48","40.48"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","GPU Speed Of Light Throughput","gpc__cycles_elapsed.avg.per_second","hz","305,965,583.90","305,965,583.90","305,965,583.90"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","GPU Speed Of Light Throughput","gpc__cycles_elapsed.max","cycle","419,119.00","419,119.00","419,119.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","GPU Speed Of Light Throughput","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","85.80","85.80","85.80"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","GPU Speed Of Light Throughput","gpu__time_duration.sum","ns","1,369,824.00","1,369,824.00","1,369,824.00"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","GPU Speed Of Light Throughput","l1tex__throughput.avg.pct_of_peak_sustained_active","%","36.76","36.76","36.76"
"2487139","python3.10","127.0.0.1","std::enable_if<!T7, void>::type internal::kernel<int, int, float, float, float, float, 0, 1, 1, 0, 7, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)","(32, 4, 1)","(128, 1, 1)","0","8.7","1","GPU Speed Of Light Throughput","launch__waves_per_multiprocessor","","5.33","5.33","5.33"
