result_tag,status,failure_class,mode,precision,checkpoint,torchscript,input_bank,batch_size,num_warmup,num_iters,mean_ms,median_ms,p95_ms,p99_ms,peak_cuda_allocated_mb,json
darcy_deeponet_base_torchscript_fp16_autocast,success,,torchscript,fp16_autocast,artifacts/checkpoints/darcy_deeponet_base_seed2_best.pt,artifacts/torchscript/darcy_deeponet_base_seed2.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,4.4881238508969545,4.4278528075665236,4.698501899838448,4.769831895828247,58.7275390625,results/jetson_deeponet_precision/darcy_deeponet_base_torchscript_fp16_autocast.json
darcy_deeponet_base_torchscript_fp16_native,success,,torchscript,fp16_native,artifacts/checkpoints/darcy_deeponet_base_seed2_best.pt,artifacts/torchscript/darcy_deeponet_base_seed2.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,3.4955748077481985,3.4857711289077997,3.5788780078291893,3.652897197753191,34.54248046875,results/jetson_deeponet_precision/darcy_deeponet_base_torchscript_fp16_native.json
darcy_deeponet_base_torchscript_fp32_strict,success,,torchscript,fp32_strict,artifacts/checkpoints/darcy_deeponet_base_seed2_best.pt,artifacts/torchscript/darcy_deeponet_base_seed2.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,9.12249836139381,8.558639092370868,11.159881949424744,15.736011788249016,59.8037109375,results/jetson_deeponet_precision/darcy_deeponet_base_torchscript_fp32_strict.json
darcy_deeponet_base_torchscript_tf32,success,,torchscript,tf32,artifacts/checkpoints/darcy_deeponet_base_seed2_best.pt,artifacts/torchscript/darcy_deeponet_base_seed2.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,4.962046034634113,4.965150961652398,5.054898094385862,5.361661314964294,59.8037109375,results/jetson_deeponet_precision/darcy_deeponet_base_torchscript_tf32.json
darcy_deeponet_large_eager_bf16_autocast,success,,eager,bf16_autocast,artifacts/checkpoints/darcy_deeponet_large_seed1_best.pt,,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,8.240278642624617,7.9637684393674135,10.432336013764143,12.036103755235672,83.083984375,results/jetson_deeponet_precision/darcy_deeponet_large_eager_bf16_autocast.json
darcy_deeponet_large_eager_fp16_autocast,success,,eager,fp16_autocast,artifacts/checkpoints/darcy_deeponet_large_seed1_best.pt,,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,8.18334081210196,7.9846009612083435,8.96831601858139,13.070956338196993,83.083984375,results/jetson_deeponet_precision/darcy_deeponet_large_eager_fp16_autocast.json
darcy_deeponet_large_eager_fp16_native,success,,eager,fp16_native,artifacts/checkpoints/darcy_deeponet_large_seed1_best.pt,,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,7.245438126847148,7.257823599502444,7.424165029078722,7.593227084726095,53.24853515625,results/jetson_deeponet_precision/darcy_deeponet_large_eager_fp16_native.json
darcy_deeponet_large_eager_fp32_strict,success,,eager,fp32_strict,artifacts/checkpoints/darcy_deeponet_large_seed1_best.pt,,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,24.325861977413297,23.462251061573625,27.35472423955798,42.61116497218609,99.55419921875,results/jetson_deeponet_precision/darcy_deeponet_large_eager_fp32_strict.json
darcy_deeponet_large_eager_tf32,success,,eager,tf32,artifacts/checkpoints/darcy_deeponet_large_seed1_best.pt,,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,11.976576689630747,11.675707064568996,13.721698895096779,19.085984211415052,99.55419921875,results/jetson_deeponet_precision/darcy_deeponet_large_eager_tf32.json
darcy_deeponet_large_torchscript_bf16_autocast,success,,torchscript,bf16_autocast,artifacts/checkpoints/darcy_deeponet_large_seed1_best.pt,artifacts/torchscript/darcy_deeponet_large_seed1.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,8.793378928676248,8.569853380322456,10.31143357977271,14.786407817155123,98.25,results/jetson_deeponet_precision/darcy_deeponet_large_torchscript_bf16_autocast.json
darcy_deeponet_large_torchscript_fp16_autocast,success,,torchscript,fp16_autocast,artifacts/checkpoints/darcy_deeponet_large_seed1_best.pt,artifacts/torchscript/darcy_deeponet_large_seed1.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,8.477515447884798,8.463464910164475,8.838677778840065,12.47791014611721,98.25,results/jetson_deeponet_precision/darcy_deeponet_large_torchscript_fp16_autocast.json
darcy_deeponet_large_torchscript_fp16_native,success,,torchscript,fp16_native,artifacts/checkpoints/darcy_deeponet_large_seed1_best.pt,artifacts/torchscript/darcy_deeponet_large_seed1.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,6.556093692779541,6.320605985820293,8.212639950215816,10.299433954060078,53.134765625,results/jetson_deeponet_precision/darcy_deeponet_large_torchscript_fp16_native.json
darcy_deeponet_large_torchscript_fp32_strict,success,,torchscript,fp32_strict,artifacts/checkpoints/darcy_deeponet_large_seed1_best.pt,artifacts/torchscript/darcy_deeponet_large_seed1.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,23.556714253500104,22.43923651985824,27.10741711780429,37.019924726337194,99.32666015625,results/jetson_deeponet_precision/darcy_deeponet_large_torchscript_fp32_strict.json
darcy_deeponet_large_torchscript_tf32,success,,torchscript,tf32,artifacts/checkpoints/darcy_deeponet_large_seed1_best.pt,artifacts/torchscript/darcy_deeponet_large_seed1.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,10.597123727202415,10.45934297144413,12.16391520574689,12.663868721574545,99.32666015625,results/jetson_deeponet_precision/darcy_deeponet_large_torchscript_tf32.json
darcy_deeponet_small_eager_bf16_autocast,success,,eager,bf16_autocast,artifacts/checkpoints/darcy_deeponet_small_seed2_best.pt,,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,3.2263464014977217,3.212817944586277,3.3517349511384964,3.7328037433326244,23.21728515625,results/jetson_deeponet_precision/darcy_deeponet_small_eager_bf16_autocast.json
darcy_deeponet_small_eager_fp16_autocast,success,,eager,fp16_autocast,artifacts/checkpoints/darcy_deeponet_small_seed2_best.pt,,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,3.25389982201159,3.219698090106249,3.4321220591664314,3.8710180670022964,23.21728515625,results/jetson_deeponet_precision/darcy_deeponet_small_eager_fp16_autocast.json
darcy_deeponet_small_eager_fp16_native,success,,eager,fp16_native,artifacts/checkpoints/darcy_deeponet_small_seed2_best.pt,,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,2.737283855676651,2.6872309390455484,3.0919183045625687,3.959500230848789,20.31201171875,results/jetson_deeponet_precision/darcy_deeponet_small_eager_fp16_native.json
darcy_deeponet_small_eager_fp32_strict,success,,eager,fp32_strict,artifacts/checkpoints/darcy_deeponet_small_seed2_best.pt,,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,3.8283071108162403,3.729188581928611,4.110225941985846,4.497216083109379,31.92578125,results/jetson_deeponet_precision/darcy_deeponet_small_eager_fp32_strict.json
darcy_deeponet_small_eager_tf32,success,,eager,tf32,artifacts/checkpoints/darcy_deeponet_small_seed2_best.pt,,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,3.1016233190894127,3.0748455319553614,3.2300669699907303,3.3700079657137394,31.92578125,results/jetson_deeponet_precision/darcy_deeponet_small_eager_tf32.json
darcy_deeponet_small_torchscript_bf16_autocast,success,,torchscript,bf16_autocast,artifacts/checkpoints/darcy_deeponet_small_seed2_best.pt,artifacts/torchscript/darcy_deeponet_small_seed2.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,2.450380679219961,2.4405024014413357,2.512121107429266,2.8494130820035934,30.6220703125,results/jetson_deeponet_precision/darcy_deeponet_small_torchscript_bf16_autocast.json
darcy_deeponet_small_torchscript_fp16_autocast,success,,torchscript,fp16_autocast,artifacts/checkpoints/darcy_deeponet_small_seed2_best.pt,artifacts/torchscript/darcy_deeponet_small_seed2.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,2.3585962876677513,2.333938842639327,2.520121168345213,2.7047679759562016,30.6220703125,results/jetson_deeponet_precision/darcy_deeponet_small_torchscript_fp16_autocast.json
darcy_deeponet_small_torchscript_fp16_native,success,,torchscript,fp16_native,artifacts/checkpoints/darcy_deeponet_small_seed2_best.pt,artifacts/torchscript/darcy_deeponet_small_seed2.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,1.8861998710781336,1.755326520651579,2.675966825336218,3.629600163549185,20.1982421875,results/jetson_deeponet_precision/darcy_deeponet_small_torchscript_fp16_native.json
darcy_deeponet_small_torchscript_fp32_strict,success,,torchscript,fp32_strict,artifacts/checkpoints/darcy_deeponet_small_seed2_best.pt,artifacts/torchscript/darcy_deeponet_small_seed2.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,2.8165365383028984,2.7669144328683615,3.0519170686602592,3.3997688442468643,31.6982421875,results/jetson_deeponet_precision/darcy_deeponet_small_torchscript_fp32_strict.json
darcy_deeponet_small_torchscript_tf32,success,,torchscript,tf32,artifacts/checkpoints/darcy_deeponet_small_seed2_best.pt,artifacts/torchscript/darcy_deeponet_small_seed2.ts,artifacts/benchmark_inputs/darcy_r141_bank.pt,1,20,50,2.152374619618058,2.1129068918526173,2.4685352109372616,3.347319085150957,31.6982421875,results/jetson_deeponet_precision/darcy_deeponet_small_torchscript_tf32.json
